"tagID","deployID","lat1","lon1","lat2","lon2","dtStart","dtEnd","projID","species"
25758,12506,43.4114,-66.0092,44.9058,-65.3509,"2017-08-27","2017-09-07",109,15580
25758,12506,44.9058,-65.3509,44.0241,-79.5371,"2017-09-07","2017-09-07",109,15580
25758,12506,44.0241,-79.5371,44.4297,-66.1654,"2017-09-07","2017-09-10",109,15580
25758,12506,44.4297,-66.1654,44.765,-66.7366,"2017-09-10","2017-09-18",109,15580
25758,12506,44.765,-66.7366,42.396,-72.5174,"2017-09-18","2017-09-21",109,15580
25758,12506,42.396,-72.5174,40.6328,-73.2157,"2017-09-21","2017-09-21",109,15580
25758,12506,40.6328,-73.2157,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,40.4296,-73.9848,"2017-09-21","2017-09-21",109,15580
25758,12506,40.4296,-73.9848,40.573745,-73.977428,"2017-09-21","2017-09-21",109,15580
25758,12506,40.573745,-73.977428,39.0533,-74.9253,"2017-09-21","2017-09-21",109,15580
25758,12506,39.0533,-74.9253,36.6718,-75.9156,"2017-09-21","2017-09-22",109,15580
25758,12506,36.6718,-75.9156,31.2956,-81.3435,"2017-09-22","2017-10-07",109,15580
25758,12506,31.2956,-81.3435,31.1229,-81.4776,"2017-10-07","2017-10-07",109,15580
25758,12506,31.1229,-81.4776,44.0241,-79.5371,"2017-10-07","2018-04-06",109,15580
25758,12506,44.0241,-79.5371,43,-80,"2018-04-06","2018-09-27",109,15580
25745,12493,43.4114,-66.0092,40.2765,-77.2774,"2017-08-21","2017-09-22",109,15580
25745,12493,40.2765,-77.2774,44.0241,-79.5371,"2017-09-22","2017-12-27",109,15580
25751,12499,43.4114,-66.0092,44.4297,-66.1654,"2017-08-26","2017-08-28",109,15580
25751,12499,44.4297,-66.1654,44.5808,-65.7928,"2017-08-28","2017-08-28",109,15580
25751,12499,44.5808,-65.7928,44.765,-66.7366,"2017-09-07","2017-09-10",109,15580
25751,12499,44.765,-66.7366,42.7804,-70.8084,"2017-09-10","2017-09-10",109,15580
25751,12499,42.7804,-70.8084,41.1894,-72.163,"2017-09-10","2017-09-11",109,15580
25751,12499,41.1894,-72.163,NA,NA,"2017-09-11","2017-09-11",109,15580
25751,12499,NA,NA,40.1544,-75.6857,"2017-09-11","2017-09-11",109,15580
25751,12499,40.1544,-75.6857,40.4107,-76.0796,"2017-09-11","2017-09-12",109,15580
25751,12499,40.4107,-76.0796,41.0263,-77.9591,"2017-09-12","2017-09-17",109,15580
25751,12499,41.0263,-77.9591,44.0241,-79.5371,"2017-09-17","2017-12-27",109,15580
25751,12499,44.0241,-79.5371,48.1406,-69.719,"2018-04-06","2018-12-12",109,15580
25759,12507,43.4082,-66.0209,44.0241,-79.5371,"2017-09-09","2017-12-27",109,15580
25759,12507,44.0241,-79.5371,46.843,-71.2111,"2018-05-19","2018-05-30",109,15580
25759,12507,46.843,-71.2111,42.5829,-80.3984,"2018-05-30","2018-06-23",109,15580
25759,12507,42.5829,-80.3984,43.3768,-80.3525,"2018-06-23","2018-09-29",109,15580
25747,12495,43.4114,-66.0092,44.4834,-64.1071,"2017-08-28","2017-09-08",109,15580
25744,12492,43.4082,-66.0209,43.9859,-66.1526,"2017-08-23","2017-08-29",109,15580
25744,12492,43.9859,-66.1526,44.325,-66.1149,"2017-08-29","2017-09-03",109,15580
25744,12492,44.325,-66.1149,44.7219,-65.5425,"2017-09-03","2017-09-08",109,15580
25744,12492,44.7219,-65.5425,44.2754,-66.3493,"2017-09-08","2017-09-13",109,15580
25744,12492,44.2754,-66.3493,44.765,-66.7366,"2017-09-13","2017-09-14",109,15580
25744,12492,44.765,-66.7366,42.0326,-72.6,"2017-09-14","2017-09-15",109,15580
25744,12492,42.0326,-72.6,40.6328,-73.2157,"2017-09-16","2017-10-02",109,15580
25744,12492,40.6328,-73.2157,40.573745,-73.977428,"2017-10-02","2017-10-02",109,15580
25744,12492,40.573745,-73.977428,40.4296,-73.9848,"2017-10-02","2017-10-02",109,15580
25744,12492,40.4296,-73.9848,40.573745,-73.977428,"2017-10-02","2017-10-02",109,15580
25744,12492,40.573745,-73.977428,40.4296,-73.9848,"2017-10-02","2017-10-02",109,15580
25744,12492,40.4296,-73.9848,40.573745,-73.977428,"2017-10-02","2017-10-02",109,15580
25744,12492,40.573745,-73.977428,40.4296,-73.9848,"2017-10-02","2017-10-02",109,15580
25744,12492,40.4296,-73.9848,40.573745,-73.977428,"2017-10-02","2017-10-02",109,15580
25744,12492,40.573745,-73.977428,40.4296,-73.9848,"2017-10-02","2017-10-02",109,15580
25744,12492,40.4296,-73.9848,40.573745,-73.977428,"2017-10-02","2017-10-02",109,15580
25744,12492,40.573745,-73.977428,40.4296,-73.9848,"2017-10-02","2017-10-02",109,15580
25744,12492,40.4296,-73.9848,40.573745,-73.977428,"2017-10-02","2017-10-02",109,15580
25744,12492,40.573745,-73.977428,39.058,-74.7748,"2017-10-02","2017-10-02",109,15580
25744,12492,39.058,-74.7748,39.0284,-74.8015,"2017-10-02","2017-10-02",109,15580
25744,12492,39.0284,-74.8015,39.0533,-74.9253,"2017-10-02","2017-10-02",109,15580
25744,12492,39.0533,-74.9253,38.7703,-75.0852,"2017-10-02","2017-10-02",109,15580
25744,12492,38.7703,-75.0852,37.57369,-75.61736,"2017-10-02","2017-10-03",109,15580
25744,12492,37.57369,-75.61736,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25744,12492,37.134,-75.9258,36.6718,-75.9156,"2017-10-03","2017-10-03",109,15580
25744,12492,36.6718,-75.9156,37.134,-75.9258,"2017-10-03","2017-10-03",109,15580
25743,12491,43.4082,-66.0209,44.7219,-65.5425,"2017-08-29","2017-09-09",109,15580
25743,12491,44.7219,-65.5425,42.3633,-72.5123,"2017-09-15","2017-09-21",109,15580
25743,12491,42.3633,-72.5123,42.0326,-72.6,"2017-09-21","2017-09-22",109,15580
25743,12491,42.0326,-72.6,40.4296,-73.9848,"2017-09-22","2017-10-01",109,15580
25743,12491,40.4296,-73.9848,37.134,-75.9258,"2017-10-02","2017-10-17",109,15580
25743,12491,37.134,-75.9258,36.6718,-75.9156,"2017-10-17","2017-10-17",109,15580
25743,12491,36.6718,-75.9156,29.5648,-82.265,"2017-10-17","2017-10-18",109,15580
25743,12491,29.5648,-82.265,43.3768,-80.3525,"2017-10-18","2018-09-29",109,15580
25746,12494,43.4082,-66.0209,43.6543,-65.7628,"2017-08-28","2017-08-28",109,15580
25746,12494,43.6543,-65.7628,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4579,-65.7438,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4579,-65.7438,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4579,-65.7438,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4579,-65.7438,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4579,-65.7438,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4579,-65.7438,43.4932,-65.7171,"2017-08-28","2017-08-28",109,15580
25746,12494,43.4564,-65.7436,43.9247,-65.4042,"2017-08-28","2017-09-09",109,15580
25746,12494,43.9247,-65.4042,43.9859,-66.1526,"2017-09-09","2017-09-10",109,15580
25746,12494,43.9859,-66.1526,45.1257,-67.2661,"2017-09-10","2017-09-16",109,15580
25746,12494,45.1257,-67.2661,40.4107,-76.0796,"2017-09-16","2017-09-21",109,15580
25746,12494,40.4107,-76.0796,31.2956,-81.3435,"2017-09-21","2017-10-13",109,15580
25746,12494,31.2956,-81.3435,31.1229,-81.4776,"2017-10-13","2017-10-13",109,15580
25746,12494,31.1229,-81.4776,29.5266,-81.5922,"2017-10-13","2017-10-14",109,15580
25748,12496,43.4082,-66.0209,44.325,-66.1149,"2017-09-09","2017-09-09",109,15580
25748,12496,44.325,-66.1149,40.4326,-77.648,"2017-09-09","2017-09-20",109,15580
25748,12496,40.4326,-77.648,44.0241,-79.5371,"2017-09-20","2017-11-11",109,15580
25748,12496,44.0241,-79.5371,46.843,-71.2111,"2018-04-09","2018-05-19",109,15580
25748,12496,46.843,-71.2111,48.1406,-69.719,"2018-05-19","2018-12-11",109,15580
25750,12498,43.4082,-66.0209,43.7952,-66.1556,"2017-08-28","2017-08-29",109,15580
25750,12498,43.7952,-66.1556,44.1098,-65.6817,"2017-08-29","2017-08-29",109,15580
25750,12498,44.1098,-65.6817,44.765,-66.7366,"2017-08-29","2017-09-09",109,15580
25750,12498,44.765,-66.7366,40.2765,-77.2774,"2017-09-09","2017-09-21",109,15580
25750,12498,40.2765,-77.2774,42.1685,-85.518,"2017-09-21","2018-05-17",109,15580
25750,12498,42.1685,-85.518,42.8005,-80.946,"2018-05-17","2018-05-20",109,15580
25750,12498,42.8005,-80.946,42.8894,-79.9237,"2018-05-20","2018-05-20",109,15580
25750,12498,42.8894,-79.9237,42.8584,-79.5592,"2018-05-20","2018-05-20",109,15580
25750,12498,42.8584,-79.5592,43.7952,-66.1556,"2018-05-20","2018-05-29",109,15580
25752,12500,43.4082,-66.0209,43.7952,-66.1556,"2017-09-03","2017-09-03",109,15580
25752,12500,43.7952,-66.1556,43.9859,-66.1526,"2017-09-03","2017-09-03",109,15580
25752,12500,43.9859,-66.1526,45.1257,-67.2661,"2017-09-03","2017-09-09",109,15580
25752,12500,45.1257,-67.2661,40.4326,-77.648,"2017-09-09","2017-09-27",109,15580
25752,12500,40.4326,-77.648,43.3768,-80.3525,"2017-09-28","2018-09-27",109,15580
25749,12497,43.4114,-66.0092,43.9859,-66.1526,"2017-08-25","2017-08-29",109,15580
25749,12497,43.9859,-66.1526,44.325,-66.1149,"2017-08-29","2017-08-29",109,15580
25749,12497,44.325,-66.1149,44.4297,-66.1654,"2017-08-29","2017-08-29",109,15580
25749,12497,44.4297,-66.1654,45.0585,-66.4583,"2017-08-29","2017-08-29",109,15580
25749,12497,45.0585,-66.4583,40.2765,-77.2774,"2017-08-29","2017-09-20",109,15580
25749,12497,40.2765,-77.2774,29.3725,-83.0443,"2017-09-20","2017-10-12",109,15580
25760,12508,43.4082,-66.0209,43.7952,-66.1556,"2017-09-15","2017-09-16",109,15580
25760,12508,43.7952,-66.1556,45.0585,-66.4583,"2017-09-16","2017-09-17",109,15580
25760,12508,45.0585,-66.4583,41.1534,-73.1037,"2017-09-17","2017-11-05",109,15580
25762,12510,43.4082,-66.0209,43.6543,-65.7628,"2017-09-14","2017-09-15",109,15580
25762,12510,43.6543,-65.7628,40.3201,-75.9026,"2017-09-15","2017-10-02",109,15580
25757,12505,43.4082,-66.0209,44.0241,-79.5371,"2017-09-15","2018-04-06",109,15580
25757,12505,44.0241,-79.5371,48.1406,-69.719,"2018-04-06","2018-11-22",109,15580
26344,13681,43.4579,-65.7438,45.0051,-65.1185,"2017-09-06","2017-09-15",109,15580
26344,13681,45.0051,-65.1185,44.9058,-65.3509,"2017-09-15","2017-09-15",109,15580
26344,13681,44.9058,-65.3509,45.1257,-67.2661,"2017-09-15","2017-09-15",109,15580
26344,13681,45.1257,-67.2661,40.2765,-77.2774,"2017-09-15","2017-10-01",109,15580
26344,13681,40.2765,-77.2774,29.5648,-82.265,"2017-10-01","2017-10-18",109,15580
26344,13681,29.5648,-82.265,9.403,-79.8607,"2017-10-18","2017-11-15",109,15580
26344,13681,9.403,-79.8607,28.913085,-95.578384,"2017-11-15","2018-05-08",109,15580
26344,13681,28.913085,-95.578384,43.3351,-70.5492,"2018-05-08","2018-05-22",109,15580
26364,13685,43.4579,-65.7438,43.4932,-65.7171,"2017-08-21","2017-08-24",109,15580
26364,13685,43.4579,-65.7438,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4579,-65.7438,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4645,-65.7459,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4579,-65.7438,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4645,-65.7459,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4645,-65.7459,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4645,-65.7459,43.4932,-65.7171,"2017-08-29","2017-08-29",109,15580
26364,13685,43.4579,-65.7438,44.765,-66.7366,"2017-08-29","2017-09-21",109,15580
26364,13685,44.765,-66.7366,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,44.325,-66.1149,"2017-09-21","2017-09-21",109,15580
26364,13685,44.325,-66.1149,44.4297,-66.1654,"2017-09-21","2017-09-21",109,15580
26364,13685,44.4297,-66.1654,45.207,-64.3978,"2017-09-21","2017-09-24",109,15580
26364,13685,45.207,-64.3978,42.7804,-70.8084,"2017-09-24","2017-09-29",109,15580
26364,13685,42.7804,-70.8084,41.1894,-72.163,"2017-09-29","2017-09-30",109,15580
26364,13685,41.1894,-72.163,40.1544,-75.6857,"2017-09-30","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,40.1544,-75.6857,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1544,-75.6857,40.1271,-75.7692,"2017-10-02","2017-10-02",109,15580
26364,13685,40.1271,-75.7692,39.9842,-75.4892,"2017-10-02","2017-10-02",109,15580
26364,13685,39.9842,-75.4892,40.4296,-73.9848,"2017-10-02","2017-10-03",109,15580
26364,13685,40.4296,-73.9848,40.4107,-76.0796,"2017-10-03","2017-10-11",109,15580
26364,13685,40.4107,-76.0796,31.1229,-81.4776,"2017-10-11","2017-10-17",109,15580
26364,13685,31.1229,-81.4776,9.0777,-79.6493,"2017-10-17","2017-11-11",109,15580
26364,13685,9.0777,-79.6493,9.0165,-79.4466,"2017-11-11","2017-11-11",109,15580
26364,13685,9.0165,-79.4466,43.3351,-70.5492,"2017-11-11","2018-05-23",109,15580
26364,13685,43.3351,-70.5492,44.4116,-67.9046,"2018-05-23","2018-05-25",109,15580
26364,13685,44.4116,-67.9046,45.207,-64.3978,"2018-05-25","2018-10-23",109,15580
26375,13689,43.4579,-65.7438,44.4297,-66.1654,"2017-09-06","2017-09-29",109,15580
26375,13689,44.4297,-66.1654,44.2754,-66.3493,"2017-09-29","2017-09-30",109,15580
26375,13689,44.2754,-66.3493,43.893815,-69.125535,"2017-09-30","2017-09-30",109,15580
26375,13689,43.893815,-69.125535,42.7804,-70.8084,"2017-09-30","2017-10-07",109,15580
26375,13689,42.7804,-70.8084,41.2613,-70.8152,"2017-10-07","2017-10-07",109,15580
26375,13689,41.2613,-70.8152,41.3734,-71.5762,"2017-10-07","2017-10-07",109,15580
26375,13689,41.3734,-71.5762,NA,NA,"2017-10-07","2017-10-07",109,15580
26375,13689,NA,NA,41.3734,-71.5762,"2017-10-07","2017-10-07",109,15580
26375,13689,41.3734,-71.5762,NA,NA,"2017-10-07","2017-10-07",109,15580
26375,13689,NA,NA,41.3734,-71.5762,"2017-10-07","2017-10-07",109,15580
26375,13689,41.3734,-71.5762,NA,NA,"2017-10-07","2017-10-07",109,15580
26375,13689,NA,NA,41.3734,-71.5762,"2017-10-07","2017-10-07",109,15580
26375,13689,41.3734,-71.5762,41.1894,-72.163,"2017-10-07","2017-10-07",109,15580
26375,13689,41.1894,-72.163,NA,NA,"2017-10-07","2017-10-07",109,15580
26375,13689,NA,NA,41.2599,-72.5496,"2017-10-07","2017-10-07",109,15580
26375,13689,41.2599,-72.5496,38.241,-75.136,"2017-10-10","2017-10-11",109,15580
26375,13689,38.241,-75.136,32.9071,-79.6134,"2017-10-11","2017-10-27",109,15580
26375,13689,32.9071,-79.6134,31.2956,-81.3435,"2017-10-27","2017-11-10",109,15580
26375,13689,31.2956,-81.3435,31.1229,-81.4776,"2017-11-10","2017-11-10",109,15580
