stationID,date
10487,2022-05-21 09:19:17.803
10488,2021-04-05 18:40:13.000
10489,2021-04-05 16:46:05.140
10490,2021-10-25 16:15:00.000
10491,2022-05-21 09:34:14.000
10492,2021-10-20 17:06:25.217
10494,2022-03-23 21:46:48.563
10495,2021-07-27 20:24:55.410
10496,2022-02-07 20:31:47.000
10497,2022-05-21 07:09:04.000
10498,2022-05-21 08:12:14.430
10499,2022-05-21 06:44:25.000
10500,2022-05-19 18:49:26.000
10501,2022-05-21 06:54:25.000
10502,2021-11-28 23:59:00.000
10503,2022-05-21 09:38:25.890
10504,2022-05-21 07:09:20.723
10505,2021-06-17 13:08:12.020
10506,2022-05-21 06:17:40.090
10507,2022-05-21 06:39:07.000
10508,2021-08-12 17:24:52.350
10509,2021-10-08 17:46:53.000
10510,2021-11-02 14:30:00.000
10511,2021-12-07 12:01:40.000
10512,2021-12-07 11:18:52.000
10513,2021-12-30 17:42:37.947
10514,2022-04-13 14:02:10.280
10515,2022-03-23 17:00:35.363
10516,2018-11-27 15:00:00.000
10517,2021-09-10 20:00:00.000
10518,2021-12-15 14:48:56.390
10519,2021-09-18 17:56:00.000
10520,2021-04-15 21:51:43.783
10521,2022-03-30 11:59:31.717
10522,2022-03-30 08:06:35.023
10523,2022-05-21 07:09:26.000
10524,2022-01-11 18:34:13.000
10525,2021-10-10 15:15:22.893
10526,2021-10-13 12:41:04.027
10527,2021-08-26 14:04:13.763
10528,2019-09-19 02:17:03.420
10529,2022-05-21 06:21:17.000
10530,2022-05-21 06:19:02.000
10531,2021-04-05 16:50:34.163
10532,2021-10-10 14:29:05.117
10533,2022-05-21 06:44:27.000
10534,2022-01-03 05:47:05.000
10535,2022-05-21 06:49:25.000
10536,2022-05-21 07:06:31.000
10537,2022-05-21 06:24:45.000
10538,2022-05-21 06:59:59.617
10539,2022-05-21 08:07:59.017
10540,2021-09-24 01:22:00.797
10541,2022-05-21 06:11:05.297
10542,2022-05-21 06:54:26.000
10543,2021-04-29 15:05:21.000
10544,2022-05-21 06:44:26.000
10545,2021-10-15 19:52:53.033
10546,2022-05-17 13:38:41.000
10547,2021-08-25 00:10:01.693
10548,2021-10-17 21:05:24.060
10549,2021-08-23 22:00:31.840
10550,2022-05-20 18:18:00.783
10551,2019-09-21 17:51:03.330
10552,2022-05-21 06:26:24.050
10553,2022-03-10 17:51:04.000
10554,2021-08-23 12:30:00.000
10555,2022-05-15 13:44:09.027
10556,2022-05-21 09:11:54.000
10557,2022-05-21 06:12:08.000
10558,2021-12-28 04:28:41.000
10559,2021-07-31 16:26:20.000
10560,2022-05-13 23:36:00.000
10561,2022-05-21 07:05:13.430
10562,2022-05-21 06:29:26.000
10563,2022-02-10 15:42:49.627
10564,2022-05-01 07:07:23.710
10565,2020-11-01 11:22:54.000
10566,2021-08-28 20:34:25.193
10567,2021-11-21 17:59:59.000
10568,2021-11-29 19:11:52.000
10569,2022-05-21 07:09:25.000
10570,2022-04-20 17:14:29.650
10571,2022-02-04 23:30:39.000
10572,2021-11-04 14:44:16.000
10573,2021-12-17 17:12:30.197
10574,2022-05-10 05:44:06.160
10575,2022-04-26 15:36:08.393
10576,2022-05-09 07:25:35.930
10577,2022-03-30 22:51:00.353
10578,2021-11-17 17:39:51.183
10579,2021-11-13 16:10:47.000
10580,2022-04-09 16:21:52.000
10583,2021-10-27 11:31:04.000
10584,2022-05-21 06:44:26.000
10585,2022-04-18 14:43:02.617
10586,2022-05-21 06:20:07.000
10587,2021-10-21 01:18:29.093
10588,2022-04-06 22:09:46.000
10589,2022-05-21 06:25:56.000
10590,2022-05-21 06:39:08.000
10591,2022-05-21 06:54:26.000
10592,2022-05-21 06:55:58.507
10593,2022-03-07 15:31:27.000
10594,2019-03-01 13:30:48.273
10595,2022-05-20 12:54:13.000
10596,2022-05-21 06:59:26.000
10597,2022-02-25 23:22:01.000
10598,2022-05-21 07:27:44.763
10599,2022-04-18 12:30:43.463
10600,2022-04-27 17:04:16.540
10601,2022-05-21 08:28:15.627
10602,2021-09-27 18:00:00.000
10603,2021-11-04 08:52:14.000
10604,2022-02-07 00:38:53.187
10605,2022-05-21 06:39:15.733
10606,2022-05-21 07:01:15.000
10607,2022-05-21 07:01:16.000
10608,2021-06-17 13:08:12.020
10609,2022-01-10 20:17:26.000
10610,2022-05-21 05:54:25.000
10611,2022-04-08 18:30:00.000
10612,2022-03-05 20:23:31.000
10613,2022-02-21 17:22:37.000
10614,2022-03-29 03:32:27.000
10615,2022-03-13 17:39:25.513
10616,2022-05-21 06:44:08.000
10617,2021-12-16 05:45:27.560
10619,2022-04-18 16:02:23.913
10620,2022-05-21 06:44:26.000
10621,2022-05-21 06:22:32.000
10622,2022-05-21 06:18:53.000
10623,2022-05-21 00:14:54.000
10624,2022-05-21 06:49:04.000
10625,2022-05-21 06:55:29.643
10626,2022-05-21 07:04:27.340
10627,2022-05-21 06:37:13.000
10628,2022-05-13 17:44:20.000
10629,2021-11-15 08:55:47.000
10630,2021-12-12 17:29:48.000
10631,2022-01-09 00:00:00.000
10632,2022-05-19 05:59:49.430
10633,2022-05-21 06:44:26.000
10634,2022-05-21 07:01:15.000
10635,2022-05-21 02:05:06.610
10637,2022-05-21 06:49:26.000
10638,2022-05-11 21:51:15.467
10639,2022-05-21 06:38:04.000
10640,2021-11-12 23:59:00.000
10641,2022-05-21 06:44:25.000
10642,2022-05-21 06:49:26.000
10643,2022-05-21 03:44:25.000
10644,2022-05-21 06:44:25.000
10645,2022-05-21 06:49:26.000
10646,2022-05-21 06:44:25.000
10647,2022-05-21 06:16:30.850
10648,2022-04-29 16:44:27.000
10649,2022-05-21 06:44:25.000
10650,2022-05-21 05:19:26.000
10651,2022-05-08 05:57:11.000
10652,2022-05-21 07:07:11.720
10653,2022-05-21 06:45:58.000
10654,2022-05-21 07:03:32.117
10655,2022-05-21 06:49:25.000
10656,2022-04-24 09:21:20.000
10657,2022-05-21 06:44:26.000
10658,2022-05-21 06:44:25.000
10659,2022-05-21 06:34:25.000
10660,2019-05-12 22:42:46.717
10661,2020-06-04 09:07:38.197
10662,2020-04-29 22:15:05.470
10663,2019-02-04 15:01:29.287
10664,2017-02-14 19:58:43.067
10665,2015-10-29 22:00:00.000
10666,2015-10-29 23:32:33.000
10667,2015-10-27 14:46:20.580
10668,2015-09-07 18:29:00.470
10669,2015-11-19 16:06:51.633
10670,2014-10-19 22:00:00.000
10671,2016-11-21 16:21:38.747
10672,2016-11-26 03:10:54.980
10673,2016-12-04 18:49:09.090
10674,2016-09-27 23:59:00.000
10675,2022-03-30 03:23:55.140
10676,2017-08-30 12:00:00.000
10677,2017-09-10 19:47:01.037
10678,2016-04-26 23:40:00.000
10679,2017-06-21 16:00:00.000
10680,2017-06-13 12:00:00.000
10681,2017-06-22 16:00:00.000
10682,2016-11-04 00:00:00.000
10683,2021-12-09 21:00:08.653
10685,2016-12-01 00:00:00.000
10686,2017-11-27 08:00:00.000
10687,2015-11-03 00:00:00.000
10688,2016-12-01 00:00:00.000
10689,2017-11-28 08:00:00.000
10690,2015-09-17 13:02:10.000
10691,2015-11-02 00:00:00.000
10692,2016-12-01 00:00:00.000
10693,2017-10-30 07:30:47.000
10694,2019-11-12 16:27:33.467
10696,2021-07-28 16:20:00.000
10697,2016-06-19 00:00:00.000
10698,2014-10-17 00:00:00.000
10699,2014-10-09 00:00:00.000
10700,2017-06-16 20:13:52.380
10701,2018-07-08 00:06:05.323
10702,2016-09-30 00:00:00.000
10703,2015-12-28 00:00:00.000
10704,2015-12-28 00:00:00.000
10705,2017-11-17 15:00:00.000
10706,2018-01-10 00:00:00.000
10707,2015-09-30 00:00:00.000
10708,2014-11-20 00:00:00.000
10709,2015-12-01 00:00:00.000
10710,2014-09-08 00:00:00.000
10711,2016-01-04 00:00:00.000
10712,2015-12-08 00:00:00.000
10713,2015-12-06 00:00:00.000
10715,1970-01-01 00:00:00.000
10716,2015-11-24 05:08:32.970
10717,2015-12-01 00:00:00.000
10718,2015-12-04 00:00:00.000
10719,2015-12-05 00:22:18.647
10720,2015-12-06 00:00:00.000
10721,2015-11-22 23:19:46.000
10722,2015-12-06 00:00:00.000
10723,2015-12-05 00:00:00.000
10724,2015-07-27 00:00:00.000
10725,2015-12-07 00:00:00.000
10726,2015-07-11 00:00:00.000
10727,2015-07-15 00:00:00.000
10728,2015-12-02 00:00:00.000
10729,2015-12-02 00:00:00.000
10730,2015-12-02 00:00:00.000
10731,2015-07-08 21:10:18.000
10732,2015-12-03 00:00:00.000
10733,2015-12-02 00:00:00.000
10734,2015-12-03 00:00:00.000
10735,2015-12-03 00:00:00.000
10736,2015-12-03 00:00:00.000
10737,2015-12-07 23:59:00.000
10738,2015-04-29 00:00:00.000
10739,2015-07-17 00:00:00.000
10740,2015-07-17 00:00:00.000
10741,2015-12-05 00:00:00.000
10742,2015-04-29 00:00:00.000
10743,2015-07-18 00:00:00.000
10744,2015-07-18 00:00:00.000
10745,2015-12-04 23:59:00.000
10746,2015-12-04 00:00:00.000
10747,2015-12-02 00:00:00.000
10748,2015-11-12 18:25:19.080
10749,2015-12-09 00:00:00.000
10750,2015-12-09 00:00:00.000
10751,2015-07-31 00:00:00.000
10752,2015-12-07 00:00:00.000
10753,2015-12-27 00:00:00.000
10755,2015-12-03 00:00:00.000
10756,2015-11-30 11:10:02.000
10757,2015-12-01 19:13:49.223
10758,2022-04-13 12:50:06.957
10759,2021-10-21 23:07:44.870
10760,2017-06-22 18:00:00.000
10761,2017-06-22 16:00:00.000
10762,2016-06-09 00:19:50.383
10763,2016-06-06 00:29:32.133
10764,2016-01-07 00:10:49.787
10765,2016-06-09 00:23:39.000
10766,2016-06-06 00:15:41.000
10767,2015-12-02 00:00:00.000
10768,2015-12-02 13:00:00.000
10769,2015-12-02 17:00:00.000
10770,2015-12-02 00:00:00.000
10771,2015-12-02 15:30:00.000
10772,2016-03-21 16:57:42.527
10773,2018-07-19 23:59:00.000
10774,2018-08-18 23:59:00.000
10775,2014-08-18 23:16:30.237
10776,2018-08-15 23:59:00.000
10777,2018-08-15 12:00:00.000
10778,2018-07-18 12:00:00.000
10779,2018-10-27 23:59:00.000
10780,2021-09-18 21:42:34.697
10781,2013-05-30 22:44:00.000
10782,2013-05-31 07:25:00.000
10783,2013-06-18 20:51:00.000
10784,2016-03-27 16:00:00.000
10785,2013-05-05 14:11:00.000
10786,2014-05-24 19:37:00.000
10787,2014-06-14 08:44:00.000
10788,2013-05-30 00:15:00.000
10789,2014-05-29 19:49:00.000
10790,2018-06-07 19:07:06.897
10791,2016-03-11 00:00:00.000
10792,2017-05-26 05:42:39.410
10793,2017-09-08 17:29:01.733
10794,2015-10-08 12:30:00.000
10795,2016-07-05 20:29:27.990
10796,2016-07-05 21:31:02.700
10797,2016-07-05 21:48:47.980
10798,2016-07-06 12:40:23.497
10799,2016-07-06 12:38:51.447
10800,2016-07-06 13:18:16.820
10801,2016-10-04 15:54:55.737
10802,2016-10-31 15:56:00.000
10803,2016-10-27 15:57:00.000
10804,2016-08-27 18:00:00.000
10805,2016-10-29 18:15:00.000
10806,2015-09-12 00:00:00.000
10807,2015-09-10 00:39:33.000
10808,2015-09-14 00:00:00.000
10809,2015-09-17 00:00:00.000
10810,2015-09-17 00:00:00.000
10811,2015-09-15 00:00:00.000
10812,2015-09-16 00:00:00.000
10813,2015-09-15 00:00:00.000
10814,2015-09-14 00:00:00.000
10815,2015-09-16 00:00:00.000
10816,2015-05-21 16:00:00.000
10817,2016-06-09 10:15:50.470
10819,2016-07-29 19:00:22.660
10820,2016-08-04 17:23:37.467
10822,2016-11-11 00:00:00.000
10823,2016-11-13 11:49:00.000
10824,2015-08-25 12:00:00.000
10825,2016-10-12 00:00:00.000
10826,2016-03-31 00:00:00.000
10827,2017-11-07 15:45:00.000
10828,2015-08-25 14:00:00.000
10829,2016-10-13 00:00:00.000
10830,2015-08-24 08:00:00.000
10831,2016-10-13 00:00:00.000
10832,2017-11-06 14:30:00.000
10833,2016-03-31 00:00:00.000
10834,2016-10-13 00:00:00.000
10835,2017-11-06 19:25:00.000
10836,2016-10-14 00:00:00.000
10837,2015-08-25 09:00:00.000
10838,2015-08-25 15:00:00.000
10839,2015-08-25 12:00:00.000
10840,2014-09-08 12:09:54.900
10841,2015-08-24 10:00:00.000
10842,2016-11-18 00:00:00.000
10843,2017-08-18 18:14:50.750
10844,2015-08-26 17:00:00.000
10845,2017-11-06 15:55:00.000
10846,2016-09-15 00:00:00.000
10847,2017-11-05 20:41:00.000
10848,2015-10-09 00:00:00.000
10849,2015-10-02 00:00:00.000
10850,2015-10-25 00:00:00.000
10851,2015-10-06 00:00:00.000
10852,2015-10-03 00:00:00.000
10853,2015-10-17 00:00:00.000
10854,2015-10-31 00:00:00.000
10855,2016-09-01 23:59:00.000
10856,2016-08-24 09:08:17.450
10857,2016-08-24 11:00:00.000
10858,2016-08-24 09:00:00.000
10859,2021-07-09 18:38:48.723
10860,2016-01-11 15:56:40.410
10861,2016-01-29 04:00:00.000
10862,2017-11-29 19:39:45.577
10863,2016-05-11 00:00:00.000
10864,2016-05-08 00:00:00.000
10865,2016-05-11 00:00:00.000
10866,2018-06-11 23:59:00.000
10867,2016-05-12 00:00:00.000
10868,2017-06-09 00:00:00.000
10869,2017-06-07 23:59:00.000
10870,2017-05-12 13:00:00.000
10871,2018-10-12 16:42:16.217
10872,2016-11-01 20:00:00.000
10873,2016-11-11 16:15:00.000
10874,2016-11-05 10:56:00.000
10875,2016-11-11 00:00:00.000
10876,2016-11-05 15:00:00.000
10877,2016-11-05 12:30:00.000
10878,2016-11-05 14:45:00.000
10879,2021-07-15 17:30:41.027
10880,2015-11-16 22:00:00.000
10881,2016-11-01 23:51:09.147
10882,2016-10-12 00:00:00.000
10883,2016-12-01 00:00:00.000
10884,2016-11-30 00:00:00.000
10885,2016-11-01 00:32:40.803
10886,2016-10-14 22:55:38.000
10887,2022-05-21 05:11:04.547
10888,2018-07-31 23:59:00.000
10889,2022-05-21 06:24:25.000
10890,2021-10-31 17:32:00.000
10891,2022-05-16 00:12:11.550
10892,2022-05-16 00:50:59.000
10893,2022-05-16 00:45:00.533
10894,2022-05-16 00:03:18.560
10895,2022-05-16 00:21:36.000
10896,2022-05-16 00:18:29.113
10897,2021-10-01 00:01:32.797
10898,2022-05-16 00:39:34.333
10899,2022-05-16 00:29:38.853
10900,2022-05-16 00:23:00.383
10902,2022-05-16 00:16:44.000
10903,2022-05-16 00:16:04.000
10904,2022-05-15 00:07:33.847
10905,2018-07-12 20:13:22.000
10906,2018-06-17 11:52:47.000
10907,2018-07-07 20:43:33.973
10908,2022-03-10 12:22:44.177
10909,2017-02-21 14:15:10.267
10910,2017-10-17 23:59:00.000
10911,2017-10-06 23:59:00.000
10912,2017-10-17 23:59:00.000
10913,2020-03-25 05:08:57.940
10914,2020-10-28 16:09:45.473
10915,2020-08-27 23:42:29.450
10916,2021-06-24 23:41:57.980
10917,2019-12-05 07:41:10.553
10918,2021-06-05 13:17:37.127
10920,2019-05-20 17:06:19.623
10921,2016-12-09 04:14:48.067
10922,2016-12-13 00:00:00.000
10923,2017-03-29 00:00:00.000
10924,2016-06-11 00:00:00.000
10925,2016-12-13 00:00:00.000
10926,2016-12-14 00:00:00.000
10927,2016-12-14 00:00:00.000
10928,2016-12-14 00:00:00.000
10929,2016-06-11 00:00:00.000
10930,2019-06-14 11:36:07.000
10931,2017-03-24 07:35:57.087
10932,2017-05-04 20:23:10.077
10933,2017-03-18 11:17:52.150
10934,2017-04-07 23:06:29.937
10935,2017-10-23 00:00:00.000
10936,2017-10-23 00:00:00.000
10937,2017-10-23 00:00:00.000
10938,2018-11-13 00:17:24.117
10939,2017-10-18 12:50:07.093
10940,2021-11-09 15:13:50.730
10941,2022-03-05 18:37:59.810
10942,2018-06-16 06:21:04.607
10943,2021-11-09 19:02:19.530
10944,2021-05-13 15:06:04.430
10945,2021-11-24 20:54:20.863
10946,2021-07-12 13:56:43.193
10947,2019-07-22 13:16:53.643
10949,2017-11-26 13:20:00.000
10950,2017-11-10 23:59:00.000
10953,2022-03-18 16:40:27.543
10955,2021-12-10 18:16:56.893
10956,2021-07-24 23:54:29.890
10957,2021-12-09 09:02:18.997
10958,2018-11-06 01:56:25.327
10959,2019-01-27 22:14:00.000
10960,2022-05-21 06:39:12.000
10961,2020-08-21 11:36:53.000
10962,2019-01-01 23:59:00.000
10964,2020-09-30 16:45:10.000
10966,2022-05-16 00:23:41.893
10967,2022-05-16 00:03:55.000
10968,2022-05-16 00:53:31.823
10971,2016-11-01 00:32:40.803
10972,2022-05-01 00:34:25.000
10973,2021-02-11 03:20:56.573
10975,2019-04-20 11:57:21.000
10976,2022-05-21 09:49:33.417
10977,2018-11-02 10:36:42.530
10978,2021-12-18 13:23:03.067
10979,2017-09-11 00:00:00.000
10980,2015-11-09 00:00:00.000
10981,2014-12-09 00:00:00.000
10982,2014-12-09 00:00:00.000
10983,2014-12-09 00:00:00.000
10984,2022-05-21 08:18:58.363
10986,2022-05-16 00:42:08.000
10988,2017-12-07 12:54:45.460
10989,2022-05-21 08:28:27.000
10990,2022-05-02 23:51:36.957
10991,2018-05-29 01:22:36.487
10992,2022-05-16 00:27:54.000
10993,2016-05-12 23:59:00.000
10994,2022-05-16 00:26:26.927
10995,2019-01-03 21:55:21.000
10996,2021-10-12 14:57:32.427
10997,2020-10-28 23:00:00.000
10998,2021-10-12 20:08:06.387
10999,2021-10-13 14:32:26.140
11000,2019-09-22 18:56:02.553
11001,2015-12-28 00:00:00.000
11002,2021-06-07 15:53:03.560
11003,2021-09-01 16:52:03.870
11004,2021-08-03 15:31:08.023
11005,2018-11-24 10:07:02.440
11006,2021-09-30 20:26:27.307
11007,2016-11-19 15:58:25.310
11008,2017-10-18 23:59:00.000
11009,2019-09-13 07:01:50.850
11010,2018-11-17 01:46:25.237
11011,2021-05-19 17:34:05.073
11012,2022-03-24 20:02:19.000
11013,2015-10-28 16:38:00.000
11014,2015-10-27 19:18:00.000
11015,2015-10-27 18:00:00.000
11016,2015-10-28 16:00:00.000
11017,2018-06-11 23:59:00.000
11018,2022-05-21 06:44:08.000
11019,2021-11-05 18:10:43.053
11021,2015-12-26 09:37:02.000
11022,2022-05-21 06:36:00.000
11023,2021-08-02 09:07:04.000
11024,2013-12-31 00:00:00.000
11025,2022-04-25 14:58:47.180
11026,2013-08-27 10:51:14.887
11027,2020-11-24 15:33:22.183
11028,2018-03-30 18:00:00.000
11029,2021-06-07 21:19:37.060
11030,2018-10-09 02:55:06.453
11031,2018-06-10 18:32:53.447
11032,2022-04-26 11:27:35.000
11033,2021-10-20 17:23:56.113
11034,2019-08-28 23:47:07.330
11035,2016-08-14 14:46:00.000
11036,2015-06-25 00:00:00.000
11037,2022-05-21 08:57:19.000
11038,2019-06-27 15:00:00.000
11039,2019-10-23 17:52:54.050
11040,2019-09-22 19:28:07.120
11041,2022-05-21 06:49:03.000
11042,2014-05-29 18:19:00.000
11043,2018-06-11 23:59:00.000
11044,2018-04-04 13:47:50.000
11045,2022-05-19 14:44:06.000
11046,2017-11-07 00:00:09.000
11047,2019-07-12 16:19:50.383
11048,2022-03-09 18:10:34.217
11049,2016-12-02 12:00:00.000
11050,2019-10-21 12:38:04.180
11051,2017-07-19 15:43:01.093
11052,2019-10-30 17:00:00.000
11053,2017-07-13 10:15:00.000
11054,2021-06-20 03:04:43.567
11055,2019-12-03 23:59:00.000
11056,2022-05-21 06:49:25.000
11057,2021-08-30 15:24:42.643
11058,2021-10-27 13:56:03.650
11059,2018-11-27 14:40:30.833
11060,2021-07-29 09:25:06.000
11061,2021-08-30 13:16:16.000
11062,2015-11-16 12:04:00.000
11063,2017-07-18 00:00:00.000
11064,2015-10-26 00:00:00.000
11065,2020-09-29 14:41:43.000
11066,2022-05-21 06:49:26.000
11067,2022-04-17 13:28:33.257
11068,2015-11-21 15:45:55.000
11069,2019-04-21 23:59:00.000
11070,2021-10-12 21:55:02.400
11071,2020-08-17 23:59:00.000
11072,2022-05-01 04:56:41.787
11073,2021-11-09 00:26:50.533
11074,2016-10-26 17:01:00.000
11075,2015-08-21 15:02:51.817
11076,2021-10-18 12:39:23.000
11077,2018-05-07 23:59:00.000
11078,2019-08-01 14:11:37.000
11079,2022-04-10 19:15:24.267
11080,2019-05-01 12:00:00.000
11081,2017-07-17 18:50:15.837
11082,2021-08-27 16:04:22.677
11083,2022-03-01 18:20:50.000
11084,2021-05-26 14:56:33.763
11085,2016-11-01 20:00:00.000
11086,2021-11-24 12:15:29.000
11087,2016-07-25 00:00:00.000
11088,2019-09-01 23:59:00.000
11089,2021-10-27 19:55:00.000
11090,2022-05-21 07:04:05.000
11091,2022-02-20 12:44:08.000
11092,2022-05-21 06:48:54.313
11094,2022-05-21 06:44:26.000
11095,2019-05-12 14:40:00.000
11096,2021-02-09 06:12:16.670
11097,2014-11-04 00:00:00.000
11098,2016-11-15 00:00:00.000
11099,2021-10-25 08:51:31.450
11100,2019-12-08 23:59:00.000
11101,2017-12-23 18:46:26.347
11102,2022-05-21 06:53:55.000
11103,2019-08-02 23:59:00.000
11104,2019-06-27 17:00:00.000
11105,2022-05-21 06:53:57.000
11106,2021-04-08 15:20:00.000
11107,2022-05-18 16:37:28.000
11108,2022-05-21 06:56:10.857
11109,2022-05-21 06:57:39.860
11110,2022-05-21 06:21:39.000
11111,2018-07-31 12:00:00.000
11112,2014-11-07 00:00:00.000
11113,2021-08-22 15:02:04.197
11114,2022-05-18 19:37:52.000
11115,2019-07-23 15:47:01.507
11116,2019-12-07 23:59:00.000
11117,2021-10-19 11:39:17.000
11118,2019-03-07 08:50:00.000
11119,2017-09-17 23:59:00.000
11120,2015-12-02 00:00:00.000
11121,2020-12-31 12:23:35.050
11123,2017-06-21 20:09:18.250
11124,2019-05-31 06:14:02.153
11125,2022-05-19 15:44:24.000
11126,2019-09-11 19:55:05.437
11127,2021-02-01 23:59:00.000
11128,2021-08-13 01:15:00.507
11129,2018-01-03 16:00:00.000
11130,2018-11-29 01:37:28.540
11131,2021-09-10 16:34:26.357
11132,2016-08-09 20:44:00.000
11133,2016-08-09 20:44:00.000
11134,2022-05-21 06:44:08.000
11135,2018-06-27 15:48:36.743
11136,2020-08-26 11:34:46.377
11137,2022-03-04 16:21:19.017
11138,2022-05-21 06:30:59.000
11139,2017-11-01 15:10:25.757
11140,2020-06-12 20:42:35.677
11141,2022-03-30 00:08:11.993
11142,2021-10-25 17:12:03.443
11143,2022-04-12 15:53:09.243
11144,2018-12-14 16:57:28.817
11145,2022-01-13 01:58:10.000
11146,2021-09-13 11:40:22.077
11147,2016-10-25 00:00:00.000
11148,2015-10-21 03:00:00.000
11149,2016-10-24 15:50:00.000
11150,2019-02-06 16:04:27.837
11151,2016-10-24 17:32:00.000
11152,2020-10-11 17:00:00.000
11153,2014-10-18 18:01:01.103
11154,2022-05-21 06:14:08.000
11155,2017-02-27 20:43:00.000
11156,2021-10-25 18:05:57.210
11157,2018-05-23 07:11:36.013
11158,2022-05-21 06:14:58.763
11159,2016-09-15 20:19:27.160
11160,2019-10-23 15:09:28.867
11161,2022-05-16 00:59:58.000
11162,2019-06-01 23:59:00.000
